episode,time_slot,uav_id,user_id,subchannel,power_level_dbm,distance_m,sinr_db,rss_dbm,qos_flag,reward
0,32,1,33,0,0.0,224.25386568211061,-5.95681473746283,-96.54297384995502,0.0,2.9407148619220225
0,32,2,11,2,0.0,284.7435065733024,-20.26877225064652,-111.98574722432511,0.0,1.8515892660856805
0,33,0,12,0,23.0,308.04755466610936,10.803837660038049,-78.8145727793701,1.0,11.858412845720068
0,33,1,51,0,11.5,80.89982959786634,5.210423062306576,-79.86814437802073,1.0,8.234699025109121
0,34,0,25,0,23.0,680.9805225541625,0.3078444683957549,-86.55771724167525,0.0,15.301261369164092
0,34,1,46,0,11.5,92.50124588132562,8.740140099645775,-78.08574884505435,1.0,12.077962094399409
0,34,2,66,3,23.0,383.6433380561455,13.771321956962694,-77.9456530167159,1.0,15.975479555772822
0,35,0,16,0,11.5,172.46117772792132,6.921550351762017,-84.79329809514405,1.0,12.987050168258046
0,35,1,19,0,0.0,84.28409682668419,12.340472584042958,-79.30128651390848,1.0,10.627657134223952
0,35,2,22,1,23.0,696.4807891671775,-1.9476036380199777,-93.66457861169856,0.0,11.12908009496546
0,36,0,14,0,0.0,103.43706378219673,3.844226373375557,-87.76396581141023,1.0,2.993285214349026
0,36,1,8,0,11.5,281.7439642539754,8.045178670794524,-83.58789826803942,1.0,8.598976429333511
0,36,2,26,2,11.5,415.6138358146779,3.024676696041992,-88.6922982776366,1.0,5.801059676498252
0,37,0,74,3,0.0,462.873884774926,-9.626248375616363,-101.34322334929496,0.0,4.696939033305873
0,37,1,44,0,23.0,207.93636056449864,24.897135048039864,-66.81983992563873,1.0,15.262071684151717
0,37,2,50,2,0.0,255.24395766887875,-9.238843980369207,-100.9558189540478,0.0,4.329099256092186
0,38,0,75,1,11.5,133.52930563066622,-0.3343770330216095,-85.14600633491989,0.0,6.5072169250122744
0,38,1,53,1,23.0,325.06999499218716,11.066119697711535,-80.30904713533977,1.0,15.875577707999323
0,38,2,10,0,11.5,252.93514446678637,9.78706322657044,-81.92991174710815,1.0,11.076044343077582
0,39,0,37,0,11.5,186.37939353059332,2.41057475025738,-83.02127478878268,0.0,12.518228746369712
0,39,1,15,0,23.0,337.12981164122914,14.810071758428274,-76.43759204392322,1.0,21.3498258817721
0,39,2,13,1,23.0,289.7656043982609,1.4522069775449422,-90.26476799613364,0.0,18.763161799726888
0,40,0,18,2,23.0,600.1525534655005,12.73510194572312,-78.98187302795547,1.0,19.921507119161486
0,40,1,46,1,0.0,91.45924766553217,5.719890468519017,-85.99708450515956,1.0,11.199031589830716
0,40,2,50,0,23.0,244.03990590073562,15.143784269303547,-76.57319070437504,1.0,15.931483709604063
0,41,0,26,0,23.0,421.65387945146784,14.257924565845524,-77.45905040783306,1.0,21.84811031059449
0,41,1,5,2,23.0,478.1042270843663,10.201162343307255,-81.51581263037133,1.0,23.279777791752576
0,41,2,73,1,23.0,650.1281393187381,4.278305094848582,-87.43866987883001,1.0,21.12466223990794
0,42,0,29,0,23.0,204.53747375513458,9.717205662190906,-77.9454294401595,1.0,12.120941498954389
0,42,1,67,0,23.0,719.2560981817122,5.370016534934997,-84.26116899276393,1.0,16.083213302883195
0,43,0,71,2,23.0,107.40801725582904,19.121330819302084,-72.49902144476515,1.0,16.17165690375562
0,43,1,51,2,11.5,87.38081753491736,6.168054955802392,-80.07630278723514,1.0,12.815524917994713
0,43,2,50,3,23.0,232.915163563061,16.93232328307589,-74.7846516906027,1.0,18.53299200760232
0,44,0,42,1,11.5,311.4984463784908,6.7843823574468605,-84.7722420187897,1.0,13.85840664825755
0,44,1,36,2,23.0,381.9217265678134,5.325089986490644,-86.39188498718795,1.0,16.775510977061774
0,44,2,10,1,0.0,234.37165950122082,-0.7632231627725684,-92.08284831658713,0.0,4.383945056651792
0,45,0,49,3,0.0,109.23307307495514,4.073913648909461,-87.64306132476912,1.0,4.778201194531458
0,45,1,30,1,11.5,329.626278754467,1.1144448570247638,-90.60253011665382,0.0,7.847869168079123
0,45,2,11,2,11.5,237.13282866215326,7.470232022676559,-84.24674295100203,1.0,7.0544059916006985
0,46,0,32,0,23.0,350.37250749935725,14.779571247737888,-75.74673412237098,1.0,11.353051985649172
0,46,1,51,1,0.0,92.66388037581058,3.0612662941075754,-88.65570867957102,1.0,9.207226293487697
0,46,2,6,0,23.0,619.6847251928158,3.1413617604768023,-88.19425237852876,1.0,8.602315699579632
0,47,0,39,2,23.0,253.33137202729947,9.723433351649321,-81.08163031712179,1.0,10.905511142979755
0,47,1,19,3,0.0,102.73024283750709,4.6669070563303565,-87.05006791734823,1.0,12.812718011949658
0,47,2,77,2,23.0,521.2055801352258,4.774770597878129,-86.01998406990336,1.0,9.25237898331541
0,48,0,79,2,23.0,450.79837821719644,5.155555445734118,-86.56141952794448,1.0,16.17903909773593
0,48,1,33,3,11.5,172.91702439608238,4.787527392414518,-86.29437031902668,1.0,12.576513932278866
0,48,2,60,3,11.5,254.4055580284008,9.467242118483254,-81.85826775815357,1.0,9.26254534618519
0,49,0,14,3,0.0,141.55723444407266,-0.3718140738514666,-92.08878904753006,0.0,4.6877983612670295
0,49,1,48,1,23.0,269.79171622801744,0.4008680087972103,-88.8060996893161,0.0,13.527378450622098
0,49,2,76,1,23.0,215.49321309671706,10.438657240771672,-77.99628768414792,1.0,10.245707733859529
0,50,0,61,2,23.0,554.0318699335655,9.370655070008144,-81.04034510100492,1.0,13.409673460841057
0,50,1,56,2,0.0,94.50649082934797,5.767628197500611,-83.34267539903499,1.0,11.26545600563997
0,50,2,11,3,11.5,219.35241911824718,10.812963469459296,-80.90401150421928,1.0,9.161699642705454
0,51,0,36,2,23.0,872.9578766811836,0.8933610069445193,-88.05557396868235,0.0,14.72296167291411
0,51,1,56,2,11.5,96.69443128930084,5.93738096413542,-84.04248404995691,1.0,8.240814669489831
0,51,2,66,0,11.5,327.18920827867373,2.74004121136603,-88.97693376231257,0.0,11.43298325735221
0,52,0,49,2,11.5,99.90377845209319,12.223745125916333,-79.49322984776225,1.0,11.745750849441233
0,52,1,54,3,0.0,212.09637255737968,-2.382243446641105,-93.19974861828246,0.0,3.306241902282298
0,52,2,35,3,23.0,472.1979244637343,8.019167795627837,-83.63716240151078,1.0,13.322333943002652
0,53,0,29,1,11.5,197.39938482349731,5.700226182655644,-86.01674879102293,1.0,7.038217914432452
0,53,1,72,2,0.0,132.54142940650001,0.8596129626584569,-89.45682937501309,0.0,8.017459674348716
0,53,2,54,2,11.5,673.9842668373541,-5.58331496586963,-96.32527901439012,0.0,7.107822098836818
0,54,0,14,2,0.0,158.33654041623436,-7.520540939132564,-99.23751591281115,0.0,3.7165021083130583
0,54,1,48,0,11.5,263.3897915776428,1.610896262275555,-90.10607871140303,0.0,6.929746282636607
0,54,2,3,3,0.0,353.2075714959782,-8.063542545111753,-99.78051751879033,0.0,1.2944583711115414
0,55,0,37,2,11.5,230.86502063968808,3.890906838762978,-87.73183617902795,1.0,12.16032005795964
0,55,1,62,2,11.5,210.28512465919863,9.387902746168471,-82.29108110410596,1.0,10.907450046375088
0,55,2,26,3,23.0,342.50478020610103,-0.5171241286929193,-92.23409910237152,0.0,14.43457463211514
0,56,0,12,1,0.0,285.9439379154211,-10.855274799995565,-102.49095646897615,0.0,1.4926584238596443
0,56,1,7,1,0.0,428.1617301341185,-13.679615212556197,-105.38229910928746,0.0,2.3166514029163414
0,56,2,34,1,0.0,357.15316354668414,-13.616332501255341,-105.1112349833482,0.0,1.9931647283480947
0,57,0,71,1,0.0,82.9845104637962,4.868531915196895,-86.8484430584817,1.0,10.111547546710048
0,57,1,33,2,11.5,148.4291216981932,3.9548238793345556,-87.76215109434403,1.0,14.828662761574217
0,57,2,55,3,23.0,234.32765485888325,9.890699670817098,-81.82627530286149,1.0,14.968065907957243
0,58,0,20,1,11.5,402.96842691086226,4.59444389755384,-86.50931240195555,1.0,7.75118555232339
0,58,1,19,1,0.0,133.28061421071786,-1.0414238076024531,-92.51748913950303,0.0,2.7824043657357858
0,58,2,15,0,0.0,415.390697052677,-9.171287579196049,-100.88826255287464,0.0,2.45963885228634
0,59,0,49,0,11.5,97.96767652961537,5.164908632796231,-79.92578127759265,1.0,8.239340110689191
0,59,1,32,0,23.0,885.176295468753,1.6013088004406637,-89.50480195190954,0.0,22.219589068097452
0,59,2,13,3,23.0,231.61215495865744,15.707974429507917,-76.00900054417068,1.0,19.316936573745036
0,60,0,70,0,11.5,144.57304289052243,10.156066314064962,-81.42106612678917,1.0,9.848571933773416
0,60,1,65,2,11.5,217.1227810535031,5.422428617135245,-86.29454635654334,1.0,10.287869910428803
0,60,2,34,0,11.5,359.97291427272864,-1.988800216223294,-93.07622621705451,0.0,7.6063787138009955
0,61,0,52,2,23.0,452.7937758829455,-1.3115993893439004,-90.1128176896039,0.0,12.980079260435673
0,61,1,31,1,0.0,176.65843361336204,0.8407607276124753,-90.87621424606611,0.0,4.93997004903235
0,61,2,76,2,11.5,243.85252432498018,1.7775832358545265,-88.6252964367989,0.0,7.912383399930254
0,62,0,0,1,23.0,767.4481279999105,4.688432172241888,-87.0285428014367,1.0,18.12361706492176
0,62,1,40,2,11.5,270.8225745960587,7.212085817121061,-84.50488915655752,1.0,16.362033682396522
0,62,2,50,3,11.5,165.32632117381837,13.97720726085314,-77.73976771282545,1.0,11.60963759594599
0,63,0,42,3,23.0,325.52279778930694,-1.1469240833201781,-92.86389905699878,0.0,16.56084335594374
0,63,1,19,1,11.5,149.40245830486717,11.736067204556939,-79.98090776912164,1.0,16.534413026619482
0,63,2,18,2,11.5,216.90769793434848,7.4118474428965575,-84.30512753078203,1.0,12.366765689816711
0,64,0,16,3,11.5,268.0124965582349,-1.3683654015315847,-93.08534037521017,0.0,7.017879842928498
0,64,1,30,2,0.0,269.00124901383026,-2.704574216184006,-94.4215491898626,0.0,5.390811265261509
0,64,2,61,0,11.5,385.51577321880876,-1.2004005114268717,-92.91737548510547,0.0,6.915730280064189
0,65,0,42,2,11.5,327.9900805062725,5.4388111426681895,-86.18744587950127,1.0,8.049726108535987
0,65,1,52,2,0.0,218.75733783087526,-2.5560377195154875,-90.95131610685824,0.0,3.961244048437506
0,65,2,18,2,11.5,210.05372794582743,-2.640860685946316,-93.71164736370835,0.0,5.752139834749495
0,66,0,49,1,11.5,103.83913684260756,9.280111119256206,-82.43686385442238,1.0,20.507690391460347
0,66,1,19,2,23.0,159.49770531712485,17.94948412878094,-73.76749084489765,1.0,23.449826972378624
0,66,2,52,3,23.0,423.72077491291657,8.091744260637961,-83.62523071304062,1.0,18.767848128157066
0,67,0,49,3,11.5,105.26080879492403,18.216885769002594,-73.500089204676,1.0,13.505907077001185
0,67,1,25,2,0.0,186.1244136498179,-2.4859545963348535,-94.20292957001344,0.0,10.902132163369293
0,67,2,7,1,23.0,838.0675728025543,6.99190352095791,-84.72507145272068,1.0,12.767109226254359
0,68,1,78,3,23.0,691.8241180095441,10.033990123048177,-81.6829848506304,1.0,20.28249130599466
0,68,2,79,2,23.0,879.666224168711,0.8770747819136694,-90.83226308353424,0.0,18.197276438843414
0,69,0,49,1,0.0,108.49138640486214,-3.1201342617321353,-94.83710923541074,0.0,4.052350183596363
0,69,1,27,0,11.5,315.79412045857356,2.5360097437251246,-87.64831449643097,0.0,9.288314706521769
0,69,2,21,0,11.5,456.523744820219,-4.055901665068407,-93.95072822470205,0.0,7.00314266902033
0,70,0,49,2,11.5,110.28894981816121,15.657474154456395,-76.0595008192222,1.0,16.425010735562296
0,70,1,58,3,11.5,258.42906827475406,1.5490784900347578,-89.83477998806026,0.0,7.51368701426817
0,70,2,53,3,23.0,450.5156202964825,1.2974487601871298,-83.71186880186895,0.0,12.343996602436098
0,71,0,70,0,23.0,137.77157460287873,19.613005121286683,-72.10396985239191,1.0,19.111580941752102
0,71,1,61,2,23.0,211.88294971526813,11.17428739647459,-80.47959996237054,1.0,21.358716013441384
0,71,2,0,2,0.0,236.5212040931686,-3.5631005457431937,-95.24487783515542,0.0,2.6215247218235342
0,72,0,4,0,11.5,80.61191033722197,14.692204467486604,-77.02477050619197,1.0,17.545599981278798
0,72,1,40,2,23.0,281.88457517755313,12.123866221525834,-79.59310875215274,1.0,18.92778451855117
0,73,0,71,1,0.0,96.18774594295913,-5.741440592721634,-96.52741263324162,0.0,1.1672633188818953
0,73,1,51,3,11.5,173.51450027415763,10.781451297397965,-80.93552367628062,1.0,16.65506657414761
0,73,2,50,1,23.0,130.49693817589312,26.778795949274507,-64.70627637124515,1.0,14.993206768030738
0,74,0,49,1,11.5,118.56111741953171,9.538067788764836,-81.38001151858477,1.0,6.511096105487568
0,74,1,2,3,0.0,124.25892680227794,3.221867671640436,-88.49510730203816,1.0,6.293639976821857
0,74,2,11,1,11.5,142.45107729620602,3.474664245626725,-84.75946127033379,1.0,5.603223788262554
0,75,0,6,2,0.0,169.10097542630356,2.600422562019249,-89.11655241165934,0.0,7.325225256482045
0,75,1,19,3,11.5,191.10936231148088,5.53862803281636,-86.17834694086224,1.0,9.79415922640167
0,75,2,10,1,11.5,162.92276302117432,10.666249913785022,-81.05072505989357,1.0,8.614503411498092
0,76,0,32,2,11.5,367.31053023606125,0.7109933299295995,-91.005981643749,0.0,14.966617353023691
0,76,1,66,1,23.0,303.70651552883305,4.685384749512223,-81.84229449743967,1.0,15.7482626386964
0,76,2,55,1,11.5,222.9662483203529,3.0451353420261915,-80.51901557205733,1.0,6.43291174803864
0,77,0,39,2,0.0,163.88343541117038,2.227673898949484,-89.48930107472911,0.0,6.860808734874294
0,77,1,54,3,11.5,172.37102740799102,6.213523711210089,-82.28069271035278,1.0,8.018224070424933
0,77,2,63,3,23.0,446.03161654382956,5.861333920114968,-84.03450165865908,1.0,12.130847146745015
0,78,1,19,0,23.0,201.97329481144703,5.968402041484962,-85.74857293219364,1.0,21.708026201075192
0,78,2,42,1,23.0,596.3628489359799,5.941762683178719,-85.77521229049987,1.0,19.41396635625391
0,79,0,49,1,11.5,130.9316470662722,12.028679139008908,-78.98364693271937,1.0,11.258319938186116
0,79,1,68,0,11.5,310.53712970952375,0.8710564338613564,-90.84591853981723,0.0,9.41485086784415
0,79,2,60,1,11.5,162.65007339778379,9.737946109429082,-81.7718346615208,1.0,8.44711352261082
0,80,0,26,2,11.5,274.4363783329135,5.271605967461954,-83.53002570404857,1.0,7.489436044794521
0,80,1,6,2,23.0,370.0082400851587,0.3426289430374112,-78.94615397698277,0.0,16.349097637677694
0,80,2,13,1,0.0,188.63795853038698,-2.7539536778289535,-94.47092865150753,0.0,6.738652143829186
0,81,0,63,3,0.0,126.37093169892893,1.071318272115049,-90.56476859037176,0.0,4.41748924824995
0,81,1,21,3,0.0,247.43800419520878,-9.454880700150284,-101.1221087104735,0.0,6.176080170713377
0,81,2,26,2,23.0,245.3249431978985,17.995183387925145,-73.72179158575344,1.0,13.504012008479064
0,82,0,4,3,11.5,87.39982068371705,12.399209511991153,-74.29582509663773,1.0,8.742631112386361
0,82,1,33,2,0.0,117.35677254774845,-0.4219913742537874,-92.13896634793238,0.0,4.648029862712512
0,82,2,68,3,23.0,318.53814396896155,4.021288554491021,-82.1059222060506,1.0,11.159464464346527
0,83,0,16,3,23.0,337.6351438391594,16.860234752084814,-74.85674022159378,1.0,22.498202093098183
0,83,1,62,1,23.0,139.63898376012634,13.830253702111921,-77.88672127156667,1.0,24.762381332718977
0,83,2,35,0,23.0,437.2203240754332,10.297216351874843,-81.41975862180374,1.0,25.857229176976563
0,84,0,29,3,23.0,227.4048844384463,20.3542509064488,-70.59125047894022,1.0,14.088847723582795
0,84,1,77,3,11.5,313.9821910943502,0.6670505615671661,-88.89998744522428,0.0,8.038818687272858
0,84,2,13,1,11.5,183.69620672450677,7.73990923507705,-83.97706573860154,1.0,17.68534384013944
0,85,0,3,3,11.5,453.78589476199653,0.42855434672901216,-91.28842062694957,0.0,18.198357204644093
0,85,1,73,1,23.0,258.9439388662041,15.947939108822691,-73.19281419685042,1.0,17.86742449761014
0,85,2,60,1,11.5,150.33463621135488,2.0328448559043353,-77.35148296739445,0.0,9.023954595264136
0,86,0,66,2,23.0,486.9400511068614,13.605867407515397,-78.11110756616318,1.0,20.250927078444064
0,86,1,43,3,23.0,312.01075773191326,8.140550693590464,-83.57642428008813,1.0,24.07600693578458
0,86,2,50,0,11.5,99.22083670988111,10.09478309367524,-81.62219188000336,1.0,17.57668291409378
0,87,0,63,3,11.5,126.41281134444996,3.0456057769601363,-88.67136919671844,1.0,13.867385392631876
0,87,1,39,0,23.0,350.56885009487854,12.889220674208433,-78.82775429947016,1.0,19.167976817045254
0,87,2,76,2,11.5,321.70892516733295,2.2559273268159616,-89.46104764686262,0.0,18.772703027615393
0,88,0,12,0,23.0,302.7490702773339,15.250304853469656,-76.46667012020893,1.0,20.597468292291474
0,88,1,22,2,11.5,123.05168543387582,4.271771428124391,-82.04293251811339,1.0,8.574492828214083
0,88,2,59,2,23.0,246.8936327365315,14.226786661166646,-73.97436645793844,1.0,15.203701131739813
0,89,0,49,0,23.0,160.36150249646772,23.9490260190702,-67.76794895460839,1.0,16.156581352418158
0,89,1,65,3,11.5,327.18428626063474,0.568061289369777,-91.14005642041958,0.0,14.483455960437473
0,90,0,37,3,23.0,349.9452460612617,7.510285942104225,-77.20378389388279,1.0,10.711191601318333
0,90,1,33,1,11.5,123.9107040942653,12.287470261491059,-79.42950471218752,1.0,19.044927741347433
0,90,2,44,3,23.0,424.2781568435181,0.6052621867330573,-79.81169285796636,0.0,9.266025500230201
0,91,0,71,0,23.0,147.32767102225748,24.304030863861485,-65.4725115088683,1.0,13.059708050798397
0,91,1,48,3,23.0,262.63874867681164,12.473285931461444,-79.24368904221714,1.0,25.165330677958654
0,91,2,0,0,23.0,312.4257752387447,6.617202932379663,-79.64730038578895,1.0,14.53551475326212
